Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,loudness_norm,calm_score,softness_score,migraine_level,migraine_safe
16735,2YF4qV9DzrcrSyddCkpTxV,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - A Classical Dawn,"Overture and Three Contredanses, K.106: Contredanse No. 3 in B Flat Major",3,99173,False,0.594,0.118,10,-17.044,1,0.043,0.977,0.367,0.0762,0.588,145.794,4,classical,0.7159333333333334,0.7433133333333332,0.8099133333333333,1,True
16740,1AypLOhAhLxEDCOy5XGxLM,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"Nine Variations in D, K.573 on a minuet by J.P. Duport: 7a. Variation VI - Pt. 1",16,63893,False,0.457,0.0343,2,-27.041,0,0.0465,0.989,0.953,0.0988,0.435,71.381,3,classical,0.5493166666666667,0.8274166666666666,0.8743466666666666,4,True
16741,30Hm5tUVPVoJzGIEBchOT3,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 1.Theme",15,64039,False,0.588,0.0235,9,-27.184,1,0.0855,0.994,0.963,0.104,0.502,100.233,4,classical,0.5469333333333334,0.8206133333333334,0.8805633333333333,2,True
16742,0GodWGFGHNw6sh4Y95jmJM,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - All Day Classics,"Symphony No. 22 in C, K.162: 3. Presto assai",6,98506,False,0.494,0.216,0,-17.779,1,0.0452,0.966,0.921,0.115,0.641,76.432,3,classical,0.7036833333333334,0.7132633333333334,0.7774633333333333,3,True
16743,3b4CT1QcTUXjxxhclNX5UT,Wolfgang Amadeus Mozart;Heinz Holliger;Hermann Baumann;Michel Gasciarrino;Henk Guldemond;Orlando Quartet,Mozart - A Classical Dawn,"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": 4b. Menuetto (Tema con variazioni): Var. I",6,76533,False,0.673,0.17,9,-16.804,1,0.0408,0.867,0.648,0.108,0.593,116.655,4,classical,0.7199333333333333,0.6808133333333334,0.7385133333333334,2,True
16745,7dtxV1gbo3kWHiBhFywD7v,Wolfgang Amadeus Mozart;Karl-Heinz Steffens;Werner Mittelbach;Reinhold Helbich,Mozart - All Day Classics,"14 “Interval” Canons K. 508a/3-8 & K. Deest: Canons Nos. 11-14, K.508a/7-8 & K. Deest",7,90786,False,0.33,0.0423,3,-23.181,1,0.0496,0.99,0.868,0.108,0.284,86.81,4,classical,0.61365,0.8243499999999999,0.85958,4,True
16746,6nQanke7CG03HzTKpjXlhV,Wolfgang Amadeus Mozart;English Baroque Soloists;John Eliot Gardiner,Mozart - All Day Classics,"Idomeneo, re di Creta, K.366 / Act 3: Marcia - Live",7,83666,False,0.199,0.00734,0,-39.346,1,0.0379,0.805,0.000513,0.542,0.327,94.799,4,classical,0.3442333333333334,0.8498173333333333,0.8314513333333334,3,True
16747,03B8ZXUmuDpf59j5PIMFHq,Wolfgang Amadeus Mozart;Heinz Holliger;Academy of St. Martin in the Fields;Kenneth Sillito,Mozart - All Day Classics,"Ma che vi fece... Sperai vicino, K.368: 1. Andantino",7,86160,False,0.29,0.049,5,-24.072,1,0.0555,0.98,0.753,0.108,0.114,76.473,4,classical,0.5988,0.8256399999999999,0.85554,4,True
16748,7gK2q5m7SDSY4MDPvv3v9c,Wolfgang Amadeus Mozart;Members of the Netherlands Wind Ensemble;Werner Herbers;Carlo Ravelli;Hans Mossel;Hens Otter;Joep Terwey;Kees Olthuis;Iman Soeteman;Jan Peeters;Hans Krul,Mozart - All Day Classics,"Don Giovanni, ossia Il dissoluto punito, K.527 - Arr. for 8 wind instruments by Johann G. Triebensee (1746-1813) - Act 1: ""Madamina, il catalogo è questo""",6,99986,False,0.495,0.144,7,-21.977,1,0.038,0.986,0.847,0.222,0.391,94.024,4,classical,0.6337166666666666,0.7619566666666667,0.8230566666666667,3,True
16749,32By63ejJIcJka9uDcO0A9,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,"7 Minuets, K.65a: No. 5 in C Major",7,98560,False,0.592,0.0557,0,-20.601,1,0.0493,0.958,0.0373,0.0642,0.709,142.897,1,classical,0.6566500000000001,0.7745900000000001,0.8309599999999999,1,True
16750,6YY4h2BDXaNVQ5qa7rltUY,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 1 in C Major, K. 279: III. Allegro",18,190773,False,0.393,0.23,0,-18.884,1,0.0364,0.992,0.916,0.15,0.733,140.805,4,classical,0.6852666666666667,0.7292466666666667,0.7899466666666667,1,True
16751,1dDMD5l9e7OtiZ2okr3ilL,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Witold Rowicki,Mozart: Piano Concertos Nos. 22-27,"Piano Concerto No. 23 in A Major, K. 488: II. Andante",19,386200,False,0.245,0.0291,2,-26.748,1,0.038,0.991,0.935,0.142,0.0397,97.233,3,classical,0.5541999999999999,0.8503200000000001,0.87593,3,True
16752,7AW3PerzE4do0Xwwslntot,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Witold Rowicki,Mozart: Piano Concertos Nos. 9-13,"Piano Concerto No. 9 in E-Flat Major, K. 271 ""Jeunehomme"": I. Allegro",5,647040,False,0.43,0.0947,3,-20.02,1,0.0363,0.989,0.884,0.219,0.322,130.473,4,classical,0.6663333333333334,0.7825533333333333,0.8328233333333332,1,True
16753,4NmrKzS26IiOpPyPZ1EHqv,Wolfgang Amadeus Mozart;Raphael Pichon;Sabine Devieilhe;Ensemble Pygmalion,Die Königin der Nacht: Mozart-Arien aus Die Zauberflöte u.a.,"Popoli di Tessaglia... Io non chiedo, eterni dei, K. 316",13,610320,False,0.302,0.147,0,-15.791,1,0.0492,0.964,0.00314,0.0677,0.0578,91.048,4,classical,0.7368166666666667,0.7528366666666666,0.7905366666666667,3,True
16754,7gG0Utr8guYo556tF4QRcz,Wolfgang Amadeus Mozart;Ingrid Haebler,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 7 in C Major, K. 309: III. Rondeau (Allegretto grazioso)",3,432000,False,0.426,0.168,0,-19.918,1,0.0426,0.993,0.905,0.13,0.517,141.332,4,classical,0.6680333333333334,0.7544933333333333,0.8124933333333333,1,True
16755,5KFciwNKHnDarDLuha6qea,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Alceo Galliera,Mozart Piano Concertos: Nos. 1-8,"Piano Concerto No. 8 in C Major, K. 246 ""Lützow"": II. Andante",6,561560,False,0.282,0.0511,5,-23.826,1,0.0388,0.988,0.878,0.0919,0.0983,70.14,4,classical,0.6029,0.82718,0.85809,4,True
16757,1rVLsWkUSV11ieqK5oriAk,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Alceo Galliera,Mozart: Piano Concertos Nos. 22-27,"Piano Concerto No. 25 in C Major, K. 503: III. Allegretto",2,561626,False,0.398,0.126,0,-21.503,1,0.0341,0.99,0.924,0.0788,0.376,83.26,4,classical,0.6416166666666666,0.7784766666666668,0.8288766666666667,4,True
16759,1bK9KQyvtZHXUPlWVN00c6,Wolfgang Amadeus Mozart;Hagen Quartett,Mozart: A Night of Classics,"String Quartet No. 9 in A, K.169: 4. Rondeaux (Allegro)",9,90053,False,0.448,0.113,9,-22.262,1,0.0501,0.979,0.878,0.1,0.792,125.6,4,classical,0.6289666666666667,0.7779066666666666,0.8298066666666667,1,True
16761,16mKMqXTYDNFOo5bW7hmhC,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Sir Colin Davis,Mozart: Piano Concertos Nos. 14-21,"Piano Concerto No. 16 in D Major, K. 451: I. Allegro assai",5,656786,False,0.342,0.155,2,-19.013,1,0.0372,0.99,0.904,0.0922,0.161,134.91,4,classical,0.6831166666666666,0.7641766666666666,0.8118766666666666,1,True
16762,1tDNSxkHrrEvcrRtUZUrDk,Wolfgang Amadeus Mozart;Jacques-Francis Manzone;Paul Julien;Désiré N'Kaoua,"Trios violon, violoncelle, piano","Trio No. 2 in D Minor, K. 442: II. Andantino. Tempo di minuetto",0,427160,False,0.389,0.0758,7,-22.677,1,0.0367,0.988,0.698,0.129,0.38,104.385,3,classical,0.62205,0.8027700000000001,0.8468500000000001,2,True
16763,5hzhOmllQuqZjiZs3YzdYl,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 5. Variation IV",4,66427,False,0.46,0.0195,9,-26.835,1,0.045,0.995,0.895,0.0991,0.772,94.078,4,classical,0.55275,0.8341500000000002,0.8811,3,True
16764,4feMo2XtnCX1sLmcyxmYwK,Wolfgang Amadeus Mozart;Concerto Köln;Anton Steck,Mozart: A Night of Classics,"Les petits riens, K.app.10 (ballet): No. 9 Andantino",13,70146,False,0.314,0.00317,0,-36.183,1,0.0463,0.955,0.000859,0.168,0.288,104.808,4,classical,0.39695,0.874442,0.8971589999999999,2,True
16766,7zJ2VoTjvnOdhWh4jS06XF,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields Chamber Ensemble,Mozart - Inspiring Classics,"Divertimento No. 15 in B Flat Major, K.287: Variation V",4,64000,False,0.575,0.00994,0,-17.007,1,0.0739,0.933,0.00109,0.14,0.437,60.437,4,classical,0.7165499999999999,0.775114,0.820208,4,True
16767,338LGOoJjyCNI1cTJjud48,Wolfgang Amadeus Mozart;Scottish Chamber Orchestra;Sir Charles Mackerras,Mozart - Inspiring Classics,"La clemenza di Tito, K.621 / Act 1: Marcia - Reprise",4,65000,False,0.611,0.267,3,-16.438,1,0.0469,0.91,0.862,0.106,0.585,119.852,4,classical,0.7260333333333333,0.6598933333333334,0.7296933333333334,2,True
16768,75VfoYbX5SOhJpEQKXzUtG,Wolfgang Amadeus Mozart;Alicia de Larrocha,Mozart - Inspiring Classics,"Piano Sonata No. 11 in A Major, K. 331: 1f. Variation 6",6,62626,False,0.443,0.131,9,-22.363,1,0.0391,0.99,0.942,0.127,0.84,138.661,4,classical,0.6272833333333333,0.7748433333333333,0.8302433333333333,1,True
16769,6ldgr7NZfkloZBPcmblSyu,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"Nine Variations in D, K.573 on a minuet by J.P. Duport: 7b. Variation VI - Pt. 2",7,72973,False,0.422,0.0472,2,-26.925,0,0.0515,0.986,0.79,0.064,0.401,134.898,3,classical,0.55125,0.8244699999999999,0.86859,1,True
16770,4Z5DWGi4WunVByN0WD0nyp,Wolfgang Amadeus Mozart;Alicia de Larrocha,Mozart: A Night of Classics,"Piano Sonata No. 11 in A Major, K. 331: 1b. Variation 2",12,69080,False,0.555,0.035,9,-25.875,1,0.034,0.995,0.934,0.135,0.797,140.358,3,classical,0.56875,0.81525,0.87325,1,True
16772,2vZkRvnwxCLsmzf8oGGBKK,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart: A Night of Classics,6 Minuets K. 105 (attribution doubtful): No. 4 in G Major,6,99000,False,0.502,0.0769,7,-19.183,1,0.0466,0.985,0.423,0.205,0.781,142.069,3,classical,0.6802833333333334,0.7784833333333333,0.8333733333333334,1,True
16773,6csdf0ta8g9IRbJwO4CBDb,Wolfgang Amadeus Mozart;Christoph Eschenbach,Mozart - All Day Classics,"Piano Sonata No. 11 in A Major, K. 331: I. Variation 1",9,77133,False,0.462,0.109,9,-25.548,1,0.0643,0.995,0.841,0.0925,0.565,125.665,4,classical,0.5741999999999999,0.79386,0.8499599999999999,1,True
16774,3jGCVfvapPHeSJCMh3HWdq,Wolfgang Amadeus Mozart;Richard Fuller;Wiener Philharmoniker;James Levine,Mozart: A Night of Classics,"Symphony No. 5 in B flat, K.22: 3. Molto Allegro",11,85400,False,0.549,0.249,10,-20.592,1,0.051,0.971,0.893,0.0856,0.496,118.72,4,classical,0.6568,0.7054400000000001,0.77944,2,True
16775,5qjoYr71SGkxCM5ldWt1xC,Wolfgang Amadeus Mozart;Holliger Wind Ensemble,Mozart - Inspiring Classics,"Divertimento in E flat, K.166: 4. Adagio",5,65000,False,0.299,0.0354,10,-21.395,1,0.0396,0.994,0.882,0.139,0.136,75.199,3,classical,0.6434166666666667,0.8254566666666667,0.8576966666666667,4,True
16777,4CwctQb0izDsOJZOqkwMnM,Wolfgang Amadeus Mozart;Rolando Villazón;Adam Plachetka;Alessandro Corbelli;Chamber Orchestra of Europe;Yannick Nézet-Séguin,Mozart - Inspiring Classics,"Così fan tutte, K. 588 / Act I: ""La mia Dorabella""",1,112440,False,0.439,0.183,7,-22.146,1,0.0497,0.941,0.0283,0.531,0.702,128.47,4,classical,0.6309,0.73902,0.78942,1,True
16778,7xy6iBI17hwVjGXF7vq5Ib,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields Chamber Ensemble,Mozart - Inspiring Classics,"String Quintet No.1 in B flat, K.174 - Two original movements: 3. Trio",2,81786,False,0.325,0.103,5,-23.717,1,0.0417,0.963,0.43,0.335,0.655,104.278,3,classical,0.6047166666666667,0.7942566666666666,0.8296566666666666,2,True
16779,1IaviELtBuKW4nzGaRU4X8,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 12b. Variation XI : Adagio - Pt. 2",2,91200,False,0.428,0.0349,3,-25.31,1,0.0623,0.995,0.951,0.155,0.354,132.919,4,classical,0.5781666666666666,0.8261066666666667,0.8713966666666666,1,True
16780,1wFn4G80wU6iNz9rCe6wTD,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 7. Variation VI",10,64492,False,0.326,0.218,0,-19.854,1,0.0345,0.992,0.937,0.178,0.444,142.723,5,classical,0.6691,0.7439800000000001,0.79678,1,True
16781,7isF5XwomUnRiSLIKgeg9w,Wolfgang Amadeus Mozart;Berliner Philharmoniker;Karl Böhm,Mozart: A Night of Classics,"Die Zauberflöte, K. 620 / Zweiter Aufzug: Marsch der Priester",8,86333,False,0.248,0.0464,5,-30.37,1,0.0352,0.982,0.952,0.236,0.157,87.447,4,classical,0.4938333333333333,0.8524733333333334,0.8783133333333333,4,True
16782,0SI9v6geSqhMGWBKrwGoO6,Wolfgang Amadeus Mozart;Netherlands Wind Ensemble,Mozart - Inspiring Classics,"Die Entführung aus dem Serail, K. 384: Overture (Arr. for Wind Ensemble)",2,94500,False,0.377,0.0985,7,-19.936,1,0.0331,0.974,0.891,0.0948,0.224,139.588,4,classical,0.6677333333333333,0.7815533333333334,0.8239033333333333,1,True
16783,1KHk7GFwXIMW2yUvTkjCKQ,Wolfgang Amadeus Mozart;Heinz Holliger;Hermann Baumann;Michel Gasciarrino;Henk Guldemond;Orlando Quartet,Mozart - A Classical Dawn,"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": 4c. Menuetto (Tema con variazioni): Var. II",5,81466,False,0.638,0.0559,9,-19.111,1,0.0589,0.936,8.31e-05,0.213,0.615,111.141,4,classical,0.6814833333333332,0.7583433333333334,0.8149333333333334,2,True
16787,7rN1USAZLV2lsOT2e3ExHk,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart: A Night of Classics,"6 Variations in G minor for Piano & Violin on ""Hélas, j'ai perdu mon amant"" K.360: Var. VI",17,61826,False,0.368,0.115,0,-22.659,0,0.0457,0.985,0.163,0.121,0.503,85.384,4,classical,0.6223500000000001,0.78823,0.83353,4,True
16788,3r48P6vC6SJxSdD3IprD0z,Wolfgang Amadeus Mozart;Gürzenich Orchestra Köln;Günter Wand,Mozart - A Classical Dawn,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": 2a. Romance (Andante) - Pt. 1",5,86880,False,0.259,0.109,0,-16.585,1,0.0383,0.867,0.816,0.443,0.251,67.144,4,classical,0.7235833333333334,0.7458833333333335,0.7560833333333333,4,True
16789,0ybRC3er244EuG42zjm83G,Wolfgang Amadeus Mozart;Concerto Köln;Anton Steck,Mozart - A Classical Dawn,"Les petits riens, K.app.10 (ballet): No. 14 without indication, attr. to Mozart",3,95453,False,0.536,0.248,2,-15.041,1,0.046,0.897,0.758,0.0764,0.406,124.555,4,classical,0.7493166666666667,0.6664366666666667,0.7242366666666666,1,True
16791,17qHZMgSJUixzS8BRcyQtB,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - A Classical Dawn,"Les petits riens, K.app.10 (ballet): 3. Gavotte (Allegro)",4,87040,False,0.459,0.0601,5,-19.597,1,0.033,0.99,0.893,0.066,0.443,102.555,4,classical,0.6733833333333333,0.7923833333333333,0.8422933333333332,2,True
16793,2TocLZMOpI8t0fwIYiXRU5,Wolfgang Amadeus Mozart;Mozarteum Orchestra Salzburg;Leopold Hager,Mozart - All Day Classics,"Ascanio in Alba, K.111 / Part 1: Andante grazioso",10,78800,False,0.284,0.0656,7,-22.254,1,0.0398,0.96,0.952,0.305,0.38,84.639,1,classical,0.6290999999999999,0.80754,0.8345,4,True
16794,4vHmjZItpw8mWbcRBeWShV,Wolfgang Amadeus Mozart;Radio-Symphonie-Orchester Berlin;Ferenc Fricsay,Mozart - All Day Classics,"Le nozze di Figaro, K.492 / Act 3: (La marcia)",9,74866,False,0.602,0.25,0,-12.717,1,0.0422,0.964,0.89,0.175,0.362,124.632,4,classical,0.78805,0.67139,0.74939,1,True
16795,454UCF9pZF68npiKK9lAks,Wolfgang Amadeus Mozart;London Symphony Orchestra;Peter Maag,Mozart - All Day Classics,"6 German Dances, K. 509: No. 3 in E-Flat Major",12,75120,False,0.293,0.497,10,-12.976,1,0.04,0.97,0.846,0.134,0.434,108.813,4,classical,0.7837333333333334,0.6061533333333333,0.6791533333333334,1,True
16796,442dT5qm52DY690UEiGNox,Wolfgang Amadeus Mozart;Bernhard Paumgartner;Camerata Salzburg,Mozart - All Day Classics,"Divertimento in D Major, K. 136: I. Allegro",11,71960,False,0.478,0.311,9,-13.227,1,0.0357,0.899,0.107,0.255,0.667,121.83,4,classical,0.77955,0.64159,0.70029,1,True
16797,6h73Ph4hu3oFlPYbTRKyEK,Wolfgang Amadeus Mozart;Isabelle van Keulen;Ronald Brautigam,Mozart - All Day Classics,"Sonata for Piano and Violin in F, K.46e: 1. Allegro",8,82813,False,0.505,0.236,5,-17.453,1,0.0588,0.795,0.0,0.0538,0.905,149.33,4,classical,0.7091166666666666,0.6517766666666667,0.6848766666666667,1,True
16798,1OpwniSqFhbMeEPvnqjIgb,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,"Contredanse in G, K.610 ""Les filles malicieuses""",7,91400,False,0.538,0.107,7,-18.673,1,0.0429,0.987,0.82,0.0962,0.415,114.887,4,classical,0.6887833333333333,0.7617433333333333,0.8236433333333333,2,True
16799,7A6xUNWiKHoZG1oQzypNJ2,Wolfgang Amadeus Mozart;Claire-Marie Le Guay,Mozart - All Day Classics,"Piano Sonata No. 4 in E-Flat Major, K. 282: 1b. Adagio - Pt. 2",6,96266,False,0.326,0.0292,3,-27.326,1,0.0435,0.995,0.929,0.121,0.278,81.689,4,classical,0.5445666666666666,0.8453066666666667,0.8798266666666666,4,True
16800,4Y3i8KLUx9m1Z0ChuQhCBX,Wolfgang Amadeus Mozart;Ingrid Haebler,Mozart: Complete Variations for Piano,"12 Variations in B-Flat Major, K. 500",3,562893,False,0.416,0.0952,10,-25.781,1,0.0403,0.992,0.905,0.113,0.347,112.607,4,classical,0.5703166666666667,0.8038566666666667,0.8533766666666667,2,True
16801,1ajmDbaiiibRPxiXUSMGlg,Wolfgang Amadeus Mozart;Mao Fujita,Mozart: The Complete Piano Sonatas,"Piano Sonata No. 8 in A Minor, K. 310: III. Presto",13,178760,False,0.474,0.159,9,-19.083,0,0.0449,0.993,0.898,0.0872,0.585,103.512,4,classical,0.6819500000000001,0.75051,0.8124099999999999,2,True
16802,6KFPqJ0AouHrIsSANm2m7e,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Witold Rowicki,Mozart: Piano Concertos Nos. 9-13,"Piano Concerto No. 12 in A Major, K. 414: I. Allegro",2,642480,False,0.387,0.163,9,-19.462,1,0.0356,0.985,0.933,0.191,0.316,131.921,4,classical,0.6756333333333333,0.7564733333333333,0.8084733333333334,1,True
16804,4umQGLGlgLimUIszMfoX6p,Wolfgang Amadeus Mozart;Ingrid Haebler;Capella Academica Wien;Eduard Melkus,Mozart Piano Concertos: Nos. 1-8,"Piano Concerto No. 3 in D Major, K. 40: II. Andante",9,290893,False,0.332,0.0594,9,-26.684,1,0.0335,0.979,0.952,0.155,0.111,94.635,4,classical,0.5552666666666667,0.8256866666666667,0.8606266666666667,3,True
16805,68C8uCsILO5tzhXpLKhCiU,Wolfgang Amadeus Mozart;Ingrid Haebler,Mozart: The Complete Piano Sonatas,"12 Variations on ""Je suis Lindor"", K. 354/299a",1,1095053,False,0.292,0.0969,3,-24.152,1,0.0411,0.993,0.908,0.1,0.177,70.654,4,classical,0.5974666666666667,0.8104466666666668,0.8479366666666668,4,True
16806,5cr64yImpnYuMFqQQzIkiY,Wolfgang Amadeus Mozart;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,Mozart - Inspiring Classics,"Requiem in D minor, K.626: 3. Sequentia: Lacrimosa",1,171426,False,0.163,0.0785,2,-21.377,1,0.0328,0.979,0.13,0.107,0.047,147.027,3,classical,0.6437166666666667,0.8172566666666666,0.8372066666666665,1,True
16807,1rnzXyLI614hXLmYrmNM9d,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Witold Rowicki,Mozart Piano Concertos: Nos. 1-8,"Piano Concerto No. 6 in B-Flat Major, K. 238: III. Rondeau (Allegro)",7,456533,False,0.346,0.142,10,-18.243,1,0.0353,0.992,0.932,0.138,0.405,89.674,4,classical,0.6959500000000001,0.7670100000000001,0.81421,4,True
16808,1J0CkklEJlAzsyOkXj0BJe,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - Inspiring Classics,"Sonata for Piano and Violin in F, K.377: 2c. Variation 2",3,308000,False,0.383,0.126,0,-20.645,1,0.046,0.986,0.421,0.0859,0.416,90.957,4,classical,0.6559166666666667,0.7759166666666666,0.8240166666666666,3,True
16809,1p8APcNgS5uo54jZOFG9m7,Wolfgang Amadeus Mozart;I Musici;Pina Carmirelli,Mozart - A Classical Dawn,"Serenade in G, K.525: 1. Allegro",17,97920,False,0.449,0.247,2,-16.29,1,0.0405,0.866,0.869,0.216,0.62,139.048,4,classical,0.7285,0.6704,0.7132000000000001,1,True
16811,3rLobQ54GYexb7HyFZS8J0,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart: A Night of Classics,"Six German Dances, K.509: No. 1 in C",7,95706,False,0.413,0.0509,2,-18.693,1,0.0375,0.965,0.902,0.24,0.514,93.116,4,classical,0.68845,0.79015,0.8295399999999999,3,True
16812,33QBQITif9997JUmuEi3KR,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - Inspiring Classics,"Symphony No. 25 in G minor, K.183: 1. Allegro con brio",2,92986,False,0.374,0.128,7,-17.219,0,0.0338,0.983,0.935,0.0823,0.299,80.516,4,classical,0.7130166666666666,0.7636966666666666,0.8104966666666666,4,True
16813,6SUjrqo7n9EtXpb4js3CyX,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Sir Colin Davis,Mozart: Piano Concertos Nos. 14-21,"Piano Concerto No. 16 in D Major, K. 451: III. Rondeau (Allegro di molto)",4,403960,False,0.411,0.185,2,-20.142,1,0.0333,0.983,0.925,0.0565,0.388,138.53,4,classical,0.6643000000000001,0.7469399999999999,0.80314,1,True
16816,2baiU53SqqdVf1Kdlbmc06,Wolfgang Amadeus Mozart;Quartetto Italiano,Mozart - A Classical Dawn,"String Quartet No. 9 in A, K.169: 4. Rondeaux (Allegro)",3,98160,False,0.47,0.124,9,-18.936,1,0.0522,0.938,7.56e-05,0.198,0.911,117.189,4,classical,0.6844,0.74792,0.79492,2,True
16818,7EIZzThhlh29J7q18UZQqz,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"Nine Variations in D, K.573 on a minuet by J.P. Duport: 7b. Variation VI - Pt. 2",3,72973,False,0.422,0.0472,2,-26.925,0,0.0515,0.986,0.79,0.064,0.401,134.898,3,classical,0.55125,0.8244699999999999,0.86859,1,True
16819,7bBEhjBUUHwkONgReD5xmB,Wolfgang Amadeus Mozart;Bernhard Paumgartner;Camerata Salzburg,Mozart - Inspiring Classics,"Divertimento in D Major, K. 136: I. Allegro",3,71960,False,0.478,0.311,9,-13.227,1,0.0357,0.899,0.107,0.255,0.667,121.83,4,classical,0.77955,0.64159,0.70029,1,True
16820,72Q837tMPp5dYSWLUZn9iK,Wolfgang Amadeus Mozart;Alicia de Larrocha,Mozart - Inspiring Classics,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": III. Rondo. Allegro",2,82693,False,0.48,0.132,0,-23.049,1,0.0402,0.99,0.926,0.166,0.596,123.973,4,classical,0.61585,0.7730300000000001,0.83223,1,True
16822,6yb0QZdAhqirrsrsN35WTz,Wolfgang Amadeus Mozart;Erik Smith,Mozart - Inspiring Classics,"Modulierendes Präludium, K.deest",1,98000,False,0.278,0.145,9,-29.531,0,0.0394,0.807,0.004,0.271,0.61,90.405,4,classical,0.5078166666666667,0.7547366666666668,0.7584366666666666,3,True
16824,2ZqucnGhfTDTF9DCyWN22t,Wolfgang Amadeus Mozart;Christoph Eschenbach,Mozart: A Night of Classics,"Piano Sonata No. 11 in A Major, K. 331: I. Variation 2",11,80533,False,0.414,0.0282,9,-27.009,1,0.0582,0.996,0.853,0.132,0.495,119.178,3,classical,0.54985,0.8361500000000001,0.87957,2,True
16826,2DXH3XH2W9Uy26xWOBZsnv,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 3. Variation II",3,75546,False,0.323,0.124,5,-21.196,1,0.0332,0.993,0.884,0.126,0.619,106.661,4,classical,0.6467333333333334,0.7866533333333334,0.8299533333333333,2,True
16827,6pRPTK8TjrWwJHyjeDDR7D,Wolfgang Amadeus Mozart;Maria João Pires,Mozart: A Night of Classics,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": III. Rondo (Allegretto)",8,98933,False,0.371,0.149,0,-24.082,1,0.0407,0.991,0.874,0.0795,0.712,106.331,4,classical,0.5986333333333334,0.7808733333333333,0.8310733333333332,2,True
16828,0LFFcujnFizPc3SROLSkQ7,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart: A Night of Classics,Six Contredanses K. 462: No. 4 in D Major,8,96626,False,0.56,0.139,2,-18.49,1,0.0391,0.841,0.486,0.551,0.384,123.669,4,classical,0.6918333333333334,0.7023333333333334,0.7404333333333333,1,True
16829,1AtQADEKh6HZ8zYsPlzJJ8,Wolfgang Amadeus Mozart;Gürzenich Orchestra Köln;Günter Wand,Mozart - Inspiring Classics,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": 2d. Romance (Andante) - Pt. 4",4,67346,False,0.233,0.0932,0,-18.078,1,0.0375,0.954,0.237,0.354,0.194,138.42,5,classical,0.6987,0.7858799999999999,0.8092999999999999,1,True
